Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-9.915763200000e-02, 8.158281e-01, 2.564729e-02
-9.647769600000e-02, 8.036151e-01, 2.442599e-02
-9.379776000000e-02, 8.036151e-01, 2.076209e-02
-9.111782400000e-02, 8.060577e-01, 1.954079e-02
-8.843788800000e-02, 8.255985e-01, 2.076209e-02
-8.575795200000e-02, 8.121642e-01, 2.076209e-02
-8.307801600000e-02, 8.243772e-01, 2.076209e-02
-8.039808000000e-02, 7.938447e-01, 2.076209e-02
-7.771814400000e-02, 8.011725e-01, 2.442599e-02
-7.503820800000e-02, 8.231559e-01, 2.808989e-02
-7.235827200000e-02, 8.133855e-01, 2.198339e-02
-6.967833600000e-02, 8.036151e-01, 2.076209e-02
-6.699840000000e-02, 8.182707e-01, 2.076209e-02
-6.431846400000e-02, 8.536884e-01, 1.676844e+00
-6.163852800000e-02, 9.074255e-01, 3.329262e+00
-5.895859200000e-02, 8.903274e-01, 3.325599e+00
-5.627865600000e-02, 9.110894e-01, 3.329262e+00
-5.359872000000e-02, 9.062042e-01, 3.329262e+00
-5.091878400000e-02, 8.891061e-01, 3.330484e+00
-4.823884800000e-02, 8.744505e-01, 3.329262e+00
-4.555891200000e-02, 8.952125e-01, 3.328041e+00
-4.287897600000e-02, 9.013190e-01, 3.330484e+00
-4.019904000000e-02, 9.062042e-01, 3.330484e+00
-3.751910400000e-02, 8.939912e-01, 3.328041e+00
-3.483916800000e-02, 9.147533e-01, 3.328041e+00
-3.215923200000e-02, 9.233024e-01, 3.330484e+00
-2.947929600000e-02, 8.805570e-01, 3.330484e+00
-2.679936000000e-02, 8.744505e-01, 3.330484e+00
-2.411942400000e-02, 8.866635e-01, 3.331705e+00
-2.143948800000e-02, 8.793357e-01, 3.329262e+00
-1.875955200000e-02, 8.781144e-01, 3.328041e+00
-1.607961600000e-02, 8.878848e-01, 3.326820e+00
-1.339968000000e-02, 9.098681e-01, 3.330484e+00
-1.071974400000e-02, 8.891061e-01, 3.330484e+00
-8.039808000000e-03, 8.878848e-01, 3.329262e+00
-5.359872000000e-03, 8.793357e-01, 3.331705e+00
-2.679936000000e-03, 8.842209e-01, 3.329262e+00
-2.220446049250e-16, 8.695653e-01, 3.329262e+00
2.679936000000e-03, 8.903274e-01, 3.331705e+00
5.359872000000e-03, 8.634588e-01, 3.329262e+00
8.039808000000e-03, 8.793357e-01, 3.329262e+00
1.071974400000e-02, 8.829996e-01, 3.328041e+00
1.339968000000e-02, 8.915487e-01, 3.335369e+00
1.607961600000e-02, 8.634588e-01, 3.330484e+00
1.875955200000e-02, 9.013190e-01, 3.332926e+00
2.143948800000e-02, 9.025403e-01, 3.329262e+00
2.411942400000e-02, 9.147533e-01, 3.328041e+00
2.679936000000e-02, 8.756718e-01, 3.328041e+00
2.947929600000e-02, 8.842209e-01, 3.330484e+00
3.215923200000e-02, 8.976551e-01, 3.331705e+00
3.483916800000e-02, 8.512458e-01, 1.676844e+00
3.751910400000e-02, 8.121642e-01, 2.198339e-02
4.019904000000e-02, 8.011725e-01, 2.198339e-02
4.287897600000e-02, 8.011725e-01, 2.320469e-02
4.555891200000e-02, 8.219346e-01, 2.198339e-02
4.823884800000e-02, 8.036151e-01, 2.076209e-02
5.091878400000e-02, 8.109429e-01, 1.954079e-02
5.359872000000e-02, 7.962873e-01, 2.076209e-02
5.627865600000e-02, 7.999512e-01, 2.198339e-02
5.895859200000e-02, 7.816317e-01, 2.076209e-02
6.163852800000e-02, 7.999512e-01, 1.954079e-02
6.431846400000e-02, 7.914021e-01, 2.198339e-02
6.699840000000e-02, 7.877382e-01, 2.564729e-02
6.967833600000e-02, 7.730826e-01, 1.954079e-02
7.235827200000e-02, 7.999512e-01, 2.076209e-02
7.503820800000e-02, 8.036151e-01, 2.076209e-02
7.771814400000e-02, 8.121642e-01, 2.931119e-02
8.039808000000e-02, 8.085003e-01, 2.076209e-02
8.307801600000e-02, 8.158281e-01, 2.076209e-02
8.575795200000e-02, 7.926234e-01, 1.954079e-02
8.843788800000e-02, 8.085003e-01, 1.831949e-02
9.111782400000e-02, 8.170494e-01, 2.198339e-02
9.379776000000e-02, 8.011725e-01, 2.198339e-02
9.647769600000e-02, 7.938447e-01, 2.198339e-02
9.915763200000e-02, 8.036151e-01, 2.198339e-02
1.018375680000e-01, 7.743039e-01, 2.198339e-02
1.045175040000e-01, 8.060577e-01, 2.198339e-02
1.071974400000e-01, 8.146068e-01, 2.198339e-02
1.098773760000e-01, 8.158281e-01, 1.954079e-02
1.125573120000e-01, 8.109429e-01, 1.954079e-02
1.152372480000e-01, 8.121642e-01, 2.198339e-02
1.179171840000e-01, 8.121642e-01, 1.954079e-02
1.205971200000e-01, 8.060577e-01, 1.954079e-02
1.232770560000e-01, 7.914021e-01, 2.198339e-02
1.259569920000e-01, 7.865169e-01, 2.198339e-02
1.286369280000e-01, 7.962873e-01, 2.320469e-02
1.313168640000e-01, 8.060577e-01, 1.954079e-02
1.339968000000e-01, 8.243772e-01, 1.675623e+00
1.366767360000e-01, 9.086468e-01, 3.331705e+00
1.393566720000e-01, 9.013190e-01, 3.330484e+00
1.420366080000e-01, 8.952125e-01, 3.326820e+00
1.447165440000e-01, 8.915487e-01, 3.331705e+00
1.473964800000e-01, 8.964338e-01, 3.331705e+00
1.500764160000e-01, 8.939912e-01, 3.330484e+00
1.527563520000e-01, 8.939912e-01, 3.330484e+00
1.554362880000e-01, 9.062042e-01, 3.334148e+00
1.581162240000e-01, 9.281876e-01, 3.337812e+00
1.607961600000e-01, 8.927699e-01, 3.329262e+00
1.634760960000e-01, 8.805570e-01, 3.328041e+00
1.661560320000e-01, 8.891061e-01, 3.330484e+00
1.688359680000e-01, 9.049829e-01, 3.328041e+00
1.715159040000e-01, 8.744505e-01, 3.329262e+00
1.741958400000e-01, 8.915487e-01, 3.331705e+00
1.768757760000e-01, 9.074255e-01, 3.330484e+00
1.795557120000e-01, 8.683440e-01, 3.329262e+00
1.822356480000e-01, 8.781144e-01, 3.330484e+00
1.849155840000e-01, 8.866635e-01, 3.328041e+00
1.875955200000e-01, 8.988764e-01, 3.330484e+00
1.902754560000e-01, 9.147533e-01, 3.328041e+00
1.929553920000e-01, 9.037616e-01, 3.329262e+00
1.956353280000e-01, 8.707866e-01, 3.329262e+00
1.983152640000e-01, 9.049829e-01, 3.326820e+00
2.009952000000e-01, 8.866635e-01, 3.330484e+00
2.036751360000e-01, 8.891061e-01, 3.330484e+00
2.063550720000e-01, 8.927699e-01, 3.330484e+00
2.090350080000e-01, 8.891061e-01, 3.329262e+00
2.117149440000e-01, 8.988764e-01, 3.328041e+00
2.143948800000e-01, 8.720079e-01, 3.329262e+00
2.170748160000e-01, 8.744505e-01, 3.324377e+00
2.197547520000e-01, 9.123107e-01, 3.326820e+00
2.224346880000e-01, 8.964338e-01, 3.330484e+00
2.251146240000e-01, 8.854422e-01, 3.329262e+00
2.277945600000e-01, 8.781144e-01, 3.329262e+00
2.304744960000e-01, 9.074255e-01, 3.329262e+00
2.331544320000e-01, 8.891061e-01, 3.328041e+00
2.358343680000e-01, 8.353689e-01, 1.674402e+00
2.385143040000e-01, 8.109429e-01, 2.076209e-02
2.411942400000e-01, 7.681974e-01, 2.198339e-02
2.438741760000e-01, 7.914021e-01, 1.954079e-02
2.465541120000e-01, 7.816317e-01, 2.320469e-02
2.492340480000e-01, 7.999512e-01, 2.076209e-02
2.519139840000e-01, 7.914021e-01, 2.198339e-02
2.545939200000e-01, 8.036151e-01, 2.198339e-02
2.572738560000e-01, 8.048364e-01, 2.076209e-02
2.599537920000e-01, 8.109429e-01, 2.076209e-02
2.626337280000e-01, 7.791891e-01, 1.954079e-02
2.653136640000e-01, 8.158281e-01, 2.198339e-02
2.679936000000e-01, 7.962873e-01, 2.076209e-02
2.706735360000e-01, 8.182707e-01, 2.198339e-02
2.733534720000e-01, 7.865169e-01, 2.198339e-02
2.760334080000e-01, 7.914021e-01, 2.320469e-02
2.787133440000e-01, 7.816317e-01, 2.076209e-02
2.813932800000e-01, 7.669761e-01, 2.198339e-02
2.840732160000e-01, 7.767465e-01, 2.442599e-02
2.867531520000e-01, 8.036151e-01, 2.320469e-02
2.894330880000e-01, 8.023938e-01, 2.198339e-02
2.921130240000e-01, 7.767465e-01, 1.954079e-02
2.947929600000e-01, 7.877382e-01, 2.198339e-02
2.974728960000e-01, 7.828530e-01, 2.320469e-02
3.001528320000e-01, 7.999512e-01, 2.564729e-02
3.028327680000e-01, 8.292624e-01, 2.076209e-02
3.055127040000e-01, 8.036151e-01, 2.198339e-02
3.081926400000e-01, 7.877382e-01, 2.198339e-02
3.108725760000e-01, 8.158281e-01, 2.320469e-02
3.135525120000e-01, 7.779678e-01, 2.076209e-02
3.162324480000e-01, 8.085003e-01, 1.954079e-02
3.189123840000e-01, 7.865169e-01, 2.198339e-02
3.215923200000e-01, 7.950660e-01, 1.954079e-02
3.242722560000e-01, 8.353689e-01, 2.198339e-02
3.269521920000e-01, 8.194920e-01, 1.831949e-02
3.296321280000e-01, 8.023938e-01, 2.198339e-02
3.323120640000e-01, 7.975086e-01, 2.198339e-02
3.349920000000e-01, 8.585736e-01, 1.675623e+00
3.376719360000e-01, 8.854422e-01, 3.331705e+00
3.403518720000e-01, 9.086468e-01, 3.331705e+00
3.430318080000e-01, 8.915487e-01, 3.326820e+00
3.457117440000e-01, 8.805570e-01, 3.329262e+00
3.483916800000e-01, 8.805570e-01, 3.328041e+00
3.510716160000e-01, 8.915487e-01, 3.328041e+00
3.537515520000e-01, 9.269663e-01, 3.329262e+00
3.564314880000e-01, 8.781144e-01, 3.329262e+00
3.591114240000e-01, 8.891061e-01, 3.330484e+00
3.617913600000e-01, 8.903274e-01, 3.331705e+00
3.644712960000e-01, 8.915487e-01, 3.330484e+00
3.671512320000e-01, 8.976551e-01, 3.328041e+00
3.698311680000e-01, 8.927699e-01, 3.329262e+00
3.725111040000e-01, 8.927699e-01, 3.332926e+00
3.751910400000e-01, 9.062042e-01, 3.329262e+00
3.778709760000e-01, 8.988764e-01, 3.328041e+00
3.805509120000e-01, 8.903274e-01, 3.330484e+00
3.832308480000e-01, 8.964338e-01, 3.328041e+00
3.859107840000e-01, 8.805570e-01, 3.328041e+00
3.885907200000e-01, 9.123107e-01, 3.329262e+00
3.912706560000e-01, 8.964338e-01, 3.328041e+00
3.939505920000e-01, 9.062042e-01, 3.328041e+00
3.966305280000e-01, 9.294089e-01, 3.328041e+00
3.993104640000e-01, 8.878848e-01, 3.329262e+00
4.019904000000e-01, 8.878848e-01, 3.331705e+00
4.046703360000e-01, 8.768931e-01, 3.330484e+00
4.073502720000e-01, 8.793357e-01, 3.330484e+00
4.100302080000e-01, 9.025403e-01, 3.328041e+00
4.127101440000e-01, 8.891061e-01, 3.328041e+00
4.153900800000e-01, 8.903274e-01, 3.329262e+00
4.180700160000e-01, 8.939912e-01, 3.331705e+00
4.207499520000e-01, 8.891061e-01, 3.328041e+00
4.234298880000e-01, 8.988764e-01, 3.330484e+00
4.261098240000e-01, 8.927699e-01, 3.331705e+00
4.287897600000e-01, 9.159746e-01, 3.329262e+00
4.314696960000e-01, 9.220811e-01, 3.330484e+00
4.341496320000e-01, 8.829996e-01, 1.678066e+00
4.368295680000e-01, 8.072790e-01, 1.954079e-02
4.395095040000e-01, 7.926234e-01, 2.198339e-02
4.421894400000e-01, 7.926234e-01, 1.954079e-02
4.448693760000e-01, 7.730826e-01, 1.831949e-02
4.475493120000e-01, 8.060577e-01, 2.564729e-02
4.502292480000e-01, 8.011725e-01, 2.442599e-02
4.529091840000e-01, 8.060577e-01, 2.198339e-02
4.555891200000e-01, 8.158281e-01, 2.198339e-02
4.582690560000e-01, 8.158281e-01, 1.831949e-02
4.609489920000e-01, 7.865169e-01, 2.320469e-02
4.636289280000e-01, 7.852956e-01, 2.198339e-02
4.663088640000e-01, 7.999512e-01, 2.320469e-02
4.689888000000e-01, 8.060577e-01, 1.954079e-02
4.716687360000e-01, 7.877382e-01, 2.198339e-02
4.743486720000e-01, 8.023938e-01, 2.198339e-02
4.770286080000e-01, 8.048364e-01, 2.076209e-02
4.797085440000e-01, 7.840743e-01, 1.954079e-02
4.823884800000e-01, 8.072790e-01, 2.076209e-02
4.850684160000e-01, 8.048364e-01, 2.198339e-02
4.877483520000e-01, 8.170494e-01, 8.549097e-03
4.904282880000e-01, 8.085003e-01, 2.076209e-02
4.931082240000e-01, 8.109429e-01, 2.198339e-02
4.957881600000e-01, 7.804104e-01, 2.076209e-02
4.984680960000e-01, 8.072790e-01, 2.198339e-02
5.011480320000e-01, 8.146068e-01, 2.076209e-02
5.038279680000e-01, 7.743039e-01, 2.198339e-02
5.065079040000e-01, 7.950660e-01, 1.954079e-02
5.091878400000e-01, 8.085003e-01, 2.198339e-02
5.118677760000e-01, 7.828530e-01, 2.198339e-02
5.145477120000e-01, 7.877382e-01, 2.198339e-02
5.172276480000e-01, 7.987299e-01, 1.954079e-02
5.199075840000e-01, 8.133855e-01, 2.198339e-02
5.225875200000e-01, 7.706400e-01, 1.831949e-02
5.252674560000e-01, 7.877382e-01, 1.954079e-02
5.279473920000e-01, 7.767465e-01, 2.076209e-02
5.306273280000e-01, 7.828530e-01, 2.198339e-02
5.333072640000e-01, 7.999512e-01, 2.198339e-02
5.359872000000e-01, 8.707866e-01, 1.678066e+00
5.386671360000e-01, 8.805570e-01, 3.330484e+00
5.413470720000e-01, 8.939912e-01, 3.332926e+00
5.440270080000e-01, 8.829996e-01, 3.330484e+00
5.467069440000e-01, 8.829996e-01, 3.329262e+00
5.493868800000e-01, 8.781144e-01, 3.329262e+00
5.520668160000e-01, 8.842209e-01, 3.330484e+00
5.547467520000e-01, 9.000977e-01, 3.329262e+00
5.574266880000e-01, 8.891061e-01, 3.329262e+00
5.601066240000e-01, 9.025403e-01, 3.329262e+00
5.627865600000e-01, 8.671227e-01, 3.329262e+00
5.654664960000e-01, 8.964338e-01, 3.328041e+00
5.681464320000e-01, 8.878848e-01, 3.329262e+00
5.708263680000e-01, 8.915487e-01, 3.331705e+00
5.735063040000e-01, 8.927699e-01, 3.330484e+00
5.761862400000e-01, 8.768931e-01, 3.329262e+00
5.788661760000e-01, 8.915487e-01, 3.328041e+00
5.815461120000e-01, 9.049829e-01, 3.329262e+00
5.842260480000e-01, 8.915487e-01, 3.329262e+00
5.869059840000e-01, 9.013190e-01, 3.331705e+00
5.895859200000e-01, 8.988764e-01, 3.330484e+00
5.922658560000e-01, 9.000977e-01, 3.329262e+00
5.949457920000e-01, 8.805570e-01, 3.340254e+00
5.976257280000e-01, 9.074255e-01, 3.330484e+00
6.003056640000e-01, 8.964338e-01, 3.330484e+00
6.029856000000e-01, 8.842209e-01, 3.334148e+00
6.056655360000e-01, 8.976551e-01, 3.330484e+00
6.083454720000e-01, 9.110894e-01, 3.329262e+00
6.110254080000e-01, 8.842209e-01, 3.326820e+00
6.137053440000e-01, 9.037616e-01, 3.330484e+00
6.163852800000e-01, 9.257450e-01, 3.326820e+00
6.190652160000e-01, 8.927699e-01, 3.329262e+00
6.217451520000e-01, 8.842209e-01, 3.326820e+00
6.244250880000e-01, 8.732292e-01, 3.329262e+00
6.271050240000e-01, 8.671227e-01, 3.328041e+00
6.297849600000e-01, 8.842209e-01, 3.330484e+00
6.324648960000e-01, 9.062042e-01, 3.334148e+00
6.351448320000e-01, 8.341476e-01, 1.674402e+00
6.378247680000e-01, 7.950660e-01, 2.198339e-02
6.405047040000e-01, 7.962873e-01, 2.198339e-02
6.431846400000e-01, 8.121642e-01, 2.076209e-02
6.458645760000e-01, 7.840743e-01, 2.442599e-02
6.485445120000e-01, 7.681974e-01, 2.320469e-02
6.512244480000e-01, 8.023938e-01, 2.076209e-02
6.539043840000e-01, 7.779678e-01, 1.954079e-02
6.565843200000e-01, 8.207133e-01, 1.954079e-02
6.592642560000e-01, 8.255985e-01, 2.198339e-02
6.619441920000e-01, 7.999512e-01, 2.198339e-02
6.646241280000e-01, 7.681974e-01, 2.198339e-02
6.673040640000e-01, 7.865169e-01, 1.831949e-02
6.699840000000e-01, 7.950660e-01, 1.954079e-02
6.726639360000e-01, 7.950660e-01, 2.076209e-02
6.753438720000e-01, 8.329263e-01, 2.198339e-02
6.780238080000e-01, 8.219346e-01, 1.954079e-02
6.807037440000e-01, 7.914021e-01, 2.320469e-02
6.833836800000e-01, 7.975086e-01, 2.198339e-02
6.860636160000e-01, 8.146068e-01, 2.320469e-02
6.887435520000e-01, 8.036151e-01, 2.320469e-02
6.914234880000e-01, 7.865169e-01, 2.076209e-02
6.941034240000e-01, 8.121642e-01, 1.831949e-02
6.967833600000e-01, 7.950660e-01, 1.954079e-02
6.994632960000e-01, 7.791891e-01, 2.198339e-02
7.021432320000e-01, 8.158281e-01, 2.320469e-02
7.048231680000e-01, 8.182707e-01, 2.076209e-02
7.075031040000e-01, 8.072790e-01, 2.076209e-02
7.101830400000e-01, 7.987299e-01, 2.931119e-02
7.128629760000e-01, 8.060577e-01, 2.564729e-02
7.155429120000e-01, 8.011725e-01, 1.954079e-02
7.182228480000e-01, 8.085003e-01, 2.076209e-02
7.209027840000e-01, 8.011725e-01, 2.198339e-02
7.235827200000e-01, 8.170494e-01, 2.198339e-02
7.262626560000e-01, 8.036151e-01, 2.198339e-02
7.289425920000e-01, 7.779678e-01, 2.931119e-02
7.316225280000e-01, 8.085003e-01, 1.465559e-02
7.343024640000e-01, 8.414754e-01, 1.673180e+00
7.369824000000e-01, 8.976551e-01, 3.330484e+00
7.396623360000e-01, 8.878848e-01, 3.330484e+00
7.423422720000e-01, 8.793357e-01, 3.329262e+00
7.450222080000e-01, 8.842209e-01, 3.328041e+00
7.477021440000e-01, 8.842209e-01, 3.326820e+00
7.503820800000e-01, 8.805570e-01, 3.328041e+00
7.530620160000e-01, 8.915487e-01, 3.326820e+00
7.557419520000e-01, 8.829996e-01, 3.328041e+00
7.584218880000e-01, 9.062042e-01, 3.329262e+00
7.611018240000e-01, 9.147533e-01, 3.326820e+00
7.637817600000e-01, 9.037616e-01, 3.329262e+00
7.664616960000e-01, 8.829996e-01, 3.330484e+00
7.691416320000e-01, 8.927699e-01, 3.330484e+00
7.718215680000e-01, 8.756718e-01, 3.328041e+00
7.745015040000e-01, 9.013190e-01, 3.329262e+00
7.771814400000e-01, 9.159746e-01, 3.330484e+00
7.798613760000e-01, 9.294089e-01, 3.331705e+00
7.825413120000e-01, 9.159746e-01, 3.329262e+00
7.852212480000e-01, 9.062042e-01, 3.329262e+00
7.879011840000e-01, 8.829996e-01, 3.330484e+00
7.905811200000e-01, 8.878848e-01, 3.330484e+00
7.932610560000e-01, 8.695653e-01, 3.329262e+00
7.959409920000e-01, 9.049829e-01, 3.329262e+00
7.986209280000e-01, 8.939912e-01, 3.329262e+00
8.013008640000e-01, 8.891061e-01, 3.330484e+00
8.039808000000e-01, 8.842209e-01, 3.330484e+00
8.066607360000e-01, 8.915487e-01, 3.323156e+00
8.093406720000e-01, 8.927699e-01, 3.328041e+00
8.120206080000e-01, 8.793357e-01, 3.330484e+00
8.147005440000e-01, 8.988764e-01, 3.328041e+00
8.173804800000e-01, 9.013190e-01, 3.335369e+00
8.200604160000e-01, 9.025403e-01, 3.328041e+00
8.227403520000e-01, 9.257450e-01, 3.331705e+00
8.254202880000e-01, 8.891061e-01, 3.330484e+00
8.281002240000e-01, 8.927699e-01, 3.330484e+00
8.307801600000e-01, 8.805570e-01, 3.329262e+00
8.334600960000e-01, 8.854422e-01, 3.330484e+00
8.361400320000e-01, 8.426967e-01, 1.674402e+00
8.388199680000e-01, 7.914021e-01, 2.320469e-02
8.414999040000e-01, 7.852956e-01, 2.198339e-02
8.441798400000e-01, 7.914021e-01, 2.076209e-02
8.468597760000e-01, 8.011725e-01, 2.076209e-02
8.495397120000e-01, 7.914021e-01, 2.198339e-02
8.522196480000e-01, 8.146068e-01, 1.954079e-02
8.548995840000e-01, 7.901808e-01, 1.954079e-02
8.575795200000e-01, 8.109429e-01, 2.076209e-02
8.602594560000e-01, 8.048364e-01, 1.954079e-02
8.629393920000e-01, 7.865169e-01, 2.198339e-02
8.656193280000e-01, 7.852956e-01, 2.076209e-02
8.682992640000e-01, 8.011725e-01, 1.954079e-02
8.709792000000e-01, 7.901808e-01, 2.076209e-02
8.736591360000e-01, 7.987299e-01, 2.076209e-02
8.763390720000e-01, 7.938447e-01, 2.076209e-02
8.790190080000e-01, 7.999512e-01, 2.076209e-02
8.816989440000e-01, 7.999512e-01, 2.198339e-02
8.843788800000e-01, 8.133855e-01, 2.076209e-02
8.870588160000e-01, 8.219346e-01, 2.198339e-02
8.897387520000e-01, 8.036151e-01, 2.198339e-02
8.924186880000e-01, 8.048364e-01, 2.198339e-02
8.950986240000e-01, 8.194920e-01, 2.198339e-02
8.977785600000e-01, 8.023938e-01, 2.076209e-02
9.004584960000e-01, 7.962873e-01, 2.320469e-02
9.031384320000e-01, 8.109429e-01, 2.198339e-02
9.058183680000e-01, 7.828530e-01, 1.954079e-02
9.084983040000e-01, 7.828530e-01, 2.320469e-02
9.111782400000e-01, 8.023938e-01, 1.954079e-02
9.138581760000e-01, 7.877382e-01, 2.076209e-02
9.165381120000e-01, 8.194920e-01, 2.198339e-02
9.192180480000e-01, 8.255985e-01, 2.198339e-02
9.218979840000e-01, 8.109429e-01, 2.198339e-02
9.245779200000e-01, 7.950660e-01, 2.076209e-02
9.272578560000e-01, 7.877382e-01, 2.198339e-02
9.299377920000e-01, 8.023938e-01, 2.076209e-02
9.326177280000e-01, 7.999512e-01, 1.954079e-02
9.352976640000e-01, 8.402541e-01, 1.675623e+00
9.379776000000e-01, 8.915487e-01, 3.329262e+00
9.406575360000e-01, 8.927699e-01, 3.330484e+00
9.433374720000e-01, 8.939912e-01, 3.326820e+00
9.460174080000e-01, 8.842209e-01, 3.331705e+00
9.486973440000e-01, 9.147533e-01, 3.328041e+00
9.513772800000e-01, 9.208598e-01, 3.330484e+00
9.540572160000e-01, 8.988764e-01, 3.328041e+00
9.567371520000e-01, 9.171959e-01, 3.330484e+00
9.594170880000e-01, 8.781144e-01, 3.330484e+00
9.620970240000e-01, 8.927699e-01, 3.329262e+00
9.647769600000e-01, 8.915487e-01, 3.328041e+00
9.674568960000e-01, 8.842209e-01, 3.332926e+00
9.701368320000e-01, 8.927699e-01, 3.328041e+00
9.728167680000e-01, 8.915487e-01, 3.329262e+00
9.754967040000e-01, 8.781144e-01, 3.323156e+00
9.781766400000e-01, 8.976551e-01, 3.329262e+00
9.808565760000e-01, 8.671227e-01, 3.330484e+00
9.835365120000e-01, 8.927699e-01, 3.330484e+00
9.862164480000e-01, 9.171959e-01, 3.329262e+00
9.888963840000e-01, 9.159746e-01, 3.331705e+00
9.915763200000e-01, 8.903274e-01, 3.328041e+00
9.942562560000e-01, 9.062042e-01, 3.330484e+00
9.969361920000e-01, 9.074255e-01, 3.323156e+00
9.996161280000e-01, 9.123107e-01, 3.331705e+00
1.002296064000e+00, 8.964338e-01, 3.329262e+00
1.004976000000e+00, 8.891061e-01, 3.329262e+00
1.007655936000e+00, 9.208598e-01, 3.329262e+00
1.010335872000e+00, 9.233024e-01, 3.329262e+00
1.013015808000e+00, 9.098681e-01, 3.331705e+00
1.015695744000e+00, 8.915487e-01, 3.328041e+00
1.018375680000e+00, 8.793357e-01, 3.326820e+00
1.021055616000e+00, 8.707866e-01, 3.325599e+00
1.023735552000e+00, 9.000977e-01, 3.328041e+00
1.026415488000e+00, 8.866635e-01, 3.329262e+00
1.029095424000e+00, 8.964338e-01, 3.329262e+00
1.031775360000e+00, 9.098681e-01, 3.332926e+00
1.034455296000e+00, 8.378115e-01, 1.674402e+00
1.037135232000e+00, 7.816317e-01, 2.076209e-02
1.039815168000e+00, 7.914021e-01, 2.076209e-02
1.042495104000e+00, 8.023938e-01, 2.320469e-02
1.045175040000e+00, 8.011725e-01, 1.954079e-02
1.047854976000e+00, 7.999512e-01, 1.343429e-02
1.050534912000e+00, 7.987299e-01, 2.320469e-02
1.053214848000e+00, 8.158281e-01, 2.076209e-02
1.055894784000e+00, 8.011725e-01, 2.076209e-02
1.058574720000e+00, 7.987299e-01, 2.320469e-02
1.061254656000e+00, 8.219346e-01, 2.076209e-02
1.063934592000e+00, 7.914021e-01, 2.198339e-02
1.066614528000e+00, 7.865169e-01, 2.198339e-02
1.069294464000e+00, 7.987299e-01, 2.076209e-02
1.071974400000e+00, 8.255985e-01, 2.076209e-02
1.074654336000e+00, 7.999512e-01, 2.076209e-02
1.077334272000e+00, 8.182707e-01, 2.198339e-02
1.080014208000e+00, 8.341476e-01, 1.831949e-02
1.082694144000e+00, 8.072790e-01, 2.076209e-02
1.085374080000e+00, 8.194920e-01, 2.076209e-02
1.088054016000e+00, 8.121642e-01, 1.587689e-02
1.090733952000e+00, 7.889595e-01, 2.076209e-02
1.093413888000e+00, 7.987299e-01, 2.198339e-02
1.096093824000e+00, 7.962873e-01, 1.831949e-02
1.098773760000e+00, 8.304837e-01, 1.954079e-02
1.101453696000e+00, 8.121642e-01, 2.076209e-02
1.104133632000e+00, 8.048364e-01, 2.442599e-02
1.106813568000e+00, 8.231559e-01, 2.198339e-02
1.109493504000e+00, 7.767465e-01, 2.198339e-02
1.112173440000e+00, 7.999512e-01, 2.076209e-02
1.114853376000e+00, 8.097216e-01, 2.076209e-02
1.117533312000e+00, 7.718613e-01, 2.076209e-02
1.120213248000e+00, 7.962873e-01, 1.954079e-02
1.122893184000e+00, 7.987299e-01, 2.076209e-02
1.125573120000e+00, 8.219346e-01, 2.198339e-02
1.128253056000e+00, 7.999512e-01, 2.076209e-02
1.130932992000e+00, 7.889595e-01, 2.076209e-02
1.133612928000e+00, 8.109429e-01, 2.198339e-02
1.136292864000e+00, 8.646801e-01, 1.678066e+00
1.138972800000e+00, 8.878848e-01, 3.329262e+00
1.141652736000e+00, 8.707866e-01, 3.329262e+00
1.144332672000e+00, 8.829996e-01, 3.330484e+00
1.147012608000e+00, 8.952125e-01, 3.329262e+00
1.149692544000e+00, 9.037616e-01, 3.314607e+00
1.152372480000e+00, 8.878848e-01, 3.329262e+00
1.155052416000e+00, 8.817783e-01, 3.329262e+00
1.157732352000e+00, 8.634588e-01, 3.326820e+00
1.160412288000e+00, 8.952125e-01, 3.326820e+00
1.163092224000e+00, 9.098681e-01, 3.328041e+00
1.165772160000e+00, 9.000977e-01, 3.330484e+00
1.168452096000e+00, 8.915487e-01, 3.323156e+00
1.171132032000e+00, 9.013190e-01, 3.329262e+00
1.173811968000e+00, 8.915487e-01, 3.331705e+00
1.176491904000e+00, 9.086468e-01, 3.328041e+00
1.179171840000e+00, 9.000977e-01, 3.328041e+00
1.181851776000e+00, 8.781144e-01, 3.329262e+00
1.184531712000e+00, 8.915487e-01, 3.329262e+00
1.187211648000e+00, 8.915487e-01, 3.329262e+00
1.189891584000e+00, 8.915487e-01, 3.328041e+00
1.192571520000e+00, 8.903274e-01, 3.331705e+00
1.195251456000e+00, 8.878848e-01, 3.330484e+00
1.197931392000e+00, 8.878848e-01, 3.328041e+00
1.200611328000e+00, 8.732292e-01, 3.330484e+00
1.203291264000e+00, 8.817783e-01, 3.331705e+00
1.205971200000e+00, 8.720079e-01, 3.329262e+00
1.208651136000e+00, 8.646801e-01, 3.329262e+00
1.211331072000e+00, 8.976551e-01, 3.331705e+00
1.214011008000e+00, 8.903274e-01, 3.329262e+00
1.216690944000e+00, 8.817783e-01, 3.330484e+00
1.219370880000e+00, 8.744505e-01, 3.329262e+00
1.222050816000e+00, 8.793357e-01, 3.329262e+00
1.224730752000e+00, 9.074255e-01, 3.329262e+00
1.227410688000e+00, 8.744505e-01, 3.328041e+00
1.230090624000e+00, 8.915487e-01, 3.332926e+00
